NS;Matricule Operateur;Heur Passage;Temps Test;Presence Connecteur;Presence Blandage;Presence C2;Presence C24;INPUT CURRENT (NO TRIGER);INPUT TENSION (NO TRIGER);Apple Mode 3A VBUS  (0A/CC1);Apple Mode 3A D+  (0A/CC1);Apple Mode 3A D-  (0A/CC1);TYPE C VBUS (0A/CC1);TYPE C CC1 (0A/CC1);TYPE C VBUS (3A/CC1);PDO2 VBUS (0A/CC1);PDO2 VBUS (3A/CC1);PDO3 VBUS (0A/CC1);PDO3 VBUS (3A/CC1);PDO4 VBUS (0A/CC1);PDO4 VBUS (3A/CC1);PPS 8.5V VBUS (0A/CC1);PPS 8.5V VBUS (3A/CC1);PPS 20V VBUS (3A/CC1);Apple Mode 3A VBUS  (0A/CC2);Apple Mode 3A D+  (0A/CC2);Apple Mode 3A D-  (0A/CC2);TYPE C VBUS (0A/CC2);TYPE C CC2 (0A/CC2);TYPE C VBUS (3A/CC2);PDO2 VBUS (0A/CC2);PDO2 VBUS (3A/CC2);PDO3 VBUS (0A/CC2);PDO3 VBUS (3A/CC2);PDO4 VBUS (0A/CC2);PDO4 VBUS (3A/CC2);PPS 8.5V VBUS (0A/CC2);PPS 8.5V VBUS (3A/CC2);PPS 20V VBUS (3A/CC2);INPUT CURRENT (FULL LOAD);INPUT TENSION (FULL LOAD);Status Carte;
3073400591-00-W17-L2- 26 06G017-0001641;545;06:05:58;33,0;OK;OK;OK;OK;0,000;24,058;5,092;2,682;3,289;4,961;1,677;4,957;8,951;8,991;14,938;14,973;19,927;19,967;8,452;8,657;19,842;5,103;2,665;3,300;4,961;1,683;5,052;8,951;8,981;14,938;14,962;19,922;19,951;8,452;8,657;19,978;2,654;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001640;545;06:05:36;33,0;OK;OK;OK;OK;0,000;24,052;5,103;2,676;3,279;4,972;1,645;4,968;8,967;8,997;14,971;14,995;19,949;19,989;8,468;8,673;19,864;5,108;2,676;3,279;4,978;1,645;5,068;8,967;8,997;14,971;14,990;19,954;19,984;8,468;8,673;20,000;2,625;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004152;545;06:05:14;33,0;OK;OK;OK;OK;0,000;24,052;5,108;2,654;3,257;4,972;1,656;4,968;8,957;8,986;14,928;14,968;19,905;19,946;8,457;8,657;19,821;5,108;2,644;3,273;4,972;1,656;5,068;8,957;8,986;14,933;14,962;19,900;19,940;8,457;8,657;19,946;2,635;23,935;OK
3073400591-00-W17-L2- 26 06G017-0001621;545;06:05:52;33,0;OK;OK;OK;OK;0,000;24,058;5,103;2,665;3,284;4,978;1,683;4,973;8,973;9,013;14,976;15,017;19,976;20,022;8,479;8,679;19,897;5,108;2,682;3,284;4,978;1,677;5,073;8,973;9,002;14,982;15,000;19,987;20,016;8,479;8,679;20,027;2,665;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001626;545;06:05:31;33,0;OK;OK;OK;OK;0,000;24,058;5,141;2,660;3,262;5,010;1,688;5,006;8,995;9,035;14,976;15,011;19,954;20,000;8,495;8,701;19,870;5,141;2,654;3,262;5,005;1,683;5,106;8,995;9,029;14,982;15,006;19,954;19,989;8,495;8,695;20,000;2,638;23,935;OK
3073400591-00-W17-L2- 26 06G017-0001631;545;06:05:17;33,6;OK;OK;OK;OK;0,000;24,063;5,135;2,682;3,284;4,999;1,699;4,995;9,000;9,040;15,004;15,044;19,987;20,027;8,501;8,701;19,908;5,141;2,665;3,284;4,999;1,704;5,101;9,000;9,035;15,004;15,028;19,987;20,016;8,501;8,701;20,027;2,657;23,934;OK
3073400591-00-W17-L2- 26 06G017-0004144;545;06:05:55;33,0;OK;OK;OK;OK;0,000;24,063;5,130;2,682;3,279;4,999;1,694;4,990;9,000;9,024;15,004;15,028;19,998;20,043;8,501;8,695;19,913;5,130;2,660;3,268;4,999;1,694;5,035;9,000;8,953;15,004;14,957;19,998;19,967;8,501;8,701;20,038;2,662;23,934;OK
3073400591-00-W17-L2- 26 06G017-0004151;545;06:05:33;33,1;OK;OK;OK;OK;0,000;24,058;5,097;2,682;3,273;4,961;1,645;4,957;8,951;8,986;14,944;14,979;19,932;19,967;8,452;8,652;19,853;5,092;2,676;3,279;4,956;1,645;5,052;8,957;8,975;14,944;14,962;19,932;19,956;8,452;8,652;19,978;2,641;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004703;545;06:05:14;33,0;OK;OK;OK;OK;0,000;24,058;5,108;2,687;3,300;4,967;1,699;4,973;8,951;8,997;14,938;14,984;19,922;19,973;8,452;8,657;19,848;5,103;2,665;3,273;4,967;1,694;5,068;8,957;8,986;14,938;14,973;19,927;19,967;8,457;8,657;19,973;2,633;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004148;545;06:05:51;33,0;OK;OK;OK;OK;0,000;24,058;5,097;2,665;3,289;4,951;1,694;4,957;8,967;8,997;14,944;14,984;19,916;19,962;8,463;8,668;19,837;5,092;2,660;3,273;4,951;1,694;5,057;8,962;8,997;14,949;14,979;19,916;19,962;8,468;8,663;19,962;2,628;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004704;545;06:05:30;33,0;OK;OK;OK;OK;0,000;24,058;5,119;2,654;3,257;4,972;1,672;4,979;8,973;9,013;14,976;15,011;19,954;20,005;8,473;8,673;19,875;5,119;2,682;3,268;4,972;1,683;5,068;8,978;8,997;14,976;14,995;19,960;19,984;8,479;8,673;20,000;2,652;23,934;OK
3073400591-00-W17-L2- 26 06G017-0004694;545;06:05:08;32,9;OK;OK;OK;OK;0,000;24,058;5,124;2,676;3,262;4,983;1,677;4,968;8,973;8,986;14,955;14,979;19,938;19,978;8,473;8,673;19,848;5,119;2,676;3,251;4,983;1,677;5,079;8,973;8,997;14,955;14,979;19,938;19,967;8,473;8,668;19,984;2,618;23,934;OK
3073400591-00-W17-L2- 26 06G017-0004693;545;06:05:31;16,7;OK;OK;OK;OK;0,000;24,058;5,092;2,676;3,262;4,956;1,645;4,925;8,962;8,964;14,944;14,952;19,916;19,946;8,468;8,657;19,826;0,027;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0004693;545;06:05:13;33,0;OK;OK;OK;OK;0,000;24,058;5,092;2,692;3,295;4,956;1,650;4,952;8,967;9,002;14,949;14,990;19,922;19,967;8,468;8,668;19,842;5,092;2,676;3,284;4,956;1,650;5,063;8,967;9,008;14,944;14,990;19,922;19,962;8,468;8,668;19,973;2,622;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004696;545;06:05:53;33,0;OK;OK;OK;OK;0,000;24,058;5,103;2,676;3,273;4,983;1,634;4,957;8,967;8,975;14,955;14,968;19,916;19,946;8,468;8,668;19,832;5,119;2,682;3,273;4,983;1,645;5,073;8,967;8,991;14,955;14,973;19,922;19,956;8,468;8,668;19,967;2,618;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001625;545;06:05:32;33,1;OK;OK;OK;OK;0,000;24,058;5,119;2,676;3,262;4,983;1,721;4,979;8,973;9,013;14,971;15,000;19,949;19,994;8,468;8,673;19,870;5,113;2,644;3,257;4,983;1,715;5,073;8,973;9,002;14,966;14,990;19,949;19,978;8,473;8,673;19,984;2,651;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004697;545;06:05:30;33,0;OK;OK;OK;OK;0,000;24,058;5,124;2,682;3,284;4,983;1,677;4,979;8,978;9,013;14,982;15,017;19,965;20,011;8,479;8,679;19,880;5,119;2,660;3,257;4,983;1,672;5,079;8,978;9,008;14,982;15,011;19,965;20,000;8,479;8,673;20,011;2,651;23,933;OK
3073400591-00-W17-L2- 26 06G017-0004700;545;06:05:08;32,9;OK;OK;OK;OK;0,000;24,052;5,119;2,676;3,268;4,994;1,694;4,990;8,978;9,013;14,960;14,995;19,927;19,973;8,479;8,679;19,848;5,130;2,633;3,241;4,989;1,683;5,079;8,978;8,997;14,960;14,979;19,927;19,956;8,484;8,673;19,973;2,664;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001633;545;06:05:47;33,0;OK;OK;OK;OK;0,000;24,058;5,108;2,654;3,273;4,978;1,721;4,979;8,984;9,019;14,993;15,028;19,987;20,038;8,484;8,684;19,908;5,113;2,671;3,279;4,978;1,710;5,068;8,984;9,002;14,998;15,022;19,987;20,022;8,484;8,679;20,032;2,631;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001623;545;06:05:26;33,0;OK;OK;OK;OK;0,001;24,063;5,124;2,633;3,246;4,999;1,661;4,990;8,984;9,013;14,966;15,000;19,938;19,984;8,484;8,679;19,864;5,108;2,671;3,251;4,994;1,666;5,090;8,978;9,013;14,971;14,995;19,938;19,973;8,484;8,690;19,984;2,610;23,936;OK
3073400591-00-W17-L2- 26 06G017-0004698;545;06:05:04;33,0;OK;OK;OK;OK;0,000;24,058;5,097;2,660;3,268;4,972;1,699;4,963;8,962;8,991;14,955;14,984;19,932;19,978;8,463;8,663;19,859;5,103;2,660;3,279;4,972;1,694;5,068;8,957;8,991;14,949;14,979;19,932;19,967;8,463;8,663;19,984;2,590;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004150;545;06:05:43;33,0;OK;OK;OK;OK;0,000;24,058;5,151;2,676;3,268;5,016;1,683;5,011;9,005;9,046;14,998;15,038;19,976;20,032;8,501;8,706;19,897;5,146;2,682;3,268;5,010;1,683;5,111;9,005;9,040;14,993;15,033;19,970;20,022;8,506;8,706;20,022;2,674;23,931;OK
3073400591-00-W17-L2- 26 06G017-0004145;545;06:05:27;32,9;OK;OK;OK;OK;0,001;24,047;5,092;2,638;3,268;4,961;1,715;4,963;8,967;9,008;14,982;15,022;19,981;20,027;8,468;8,668;19,908;5,092;2,687;3,262;4,967;1,704;5,057;8,967;9,002;14,982;15,011;19,992;20,022;8,468;8,668;20,032;2,669;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004702;545;06:05:07;33,6;OK;OK;OK;OK;0,000;24,058;5,135;2,649;3,251;5,010;1,650;5,011;9,000;9,040;14,998;15,044;19,992;20,043;8,501;8,701;19,913;5,146;2,654;3,268;5,010;1,645;5,111;8,995;9,040;14,998;15,038;19,987;20,032;8,501;8,701;20,032;2,658;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004146;545;06:05:46;33,0;OK;OK;OK;OK;0,000;24,063;5,103;2,676;3,279;4,978;1,628;4,968;8,978;9,002;14,982;15,006;19,965;20,000;8,479;8,679;19,880;5,119;2,682;3,284;4,983;1,639;5,073;8,978;9,002;14,982;15,006;19,965;19,989;8,484;8,679;20,011;2,650;23,932;OK
3073400591-00-W17-L2- 26 06G017-0001644;545;06:05:26;33,0;OK;OK;OK;OK;0,000;24,058;5,113;2,654;3,284;4,983;1,656;4,941;8,978;8,970;14,976;14,979;19,960;19,984;8,468;8,679;19,859;5,113;2,682;3,251;4,978;1,650;5,079;8,973;9,008;14,971;15,006;19,965;20,005;8,479;8,673;20,005;2,657;23,932;OK
3073400591-00-W17-L2- 26 06G017-0001630;545;06:05:05;33,0;OK;OK;OK;OK;0,000;24,058;5,135;2,682;3,251;4,994;1,683;4,995;8,995;9,029;14,987;15,028;19,970;20,016;8,490;8,695;19,886;5,135;2,665;3,262;4,994;1,683;5,084;8,989;9,013;14,993;15,011;19,976;20,005;8,495;8,695;20,016;2,648;23,934;OK
3073400591-00-W17-L2- 26 06G017-0001639;545;06:05:47;33,0;OK;OK;OK;OK;0,000;24,058;5,103;2,644;3,257;4,972;1,704;4,973;8,978;9,008;14,976;15,017;19,976;20,022;8,473;8,679;19,902;5,108;2,649;3,262;4,978;1,699;5,073;8,973;9,008;14,982;15,006;19,981;20,022;8,479;8,679;20,027;2,661;23,933;OK
3073400591-00-W17-L2- 26 06G017-0004699;545;06:05:28;33,0;OK;OK;OK;OK;0,000;24,063;5,124;2,649;3,262;4,989;1,683;4,990;8,989;9,029;14,998;15,038;19,998;20,043;8,484;8,690;19,918;5,119;2,654;3,262;4,989;1,683;5,079;8,989;9,013;14,998;15,022;20,003;20,027;8,484;8,690;20,043;2,654;23,931;OK
3073400591-00-W17-L2- 26 06G017-0004701;545;06:05:06;32,9;OK;OK;OK;OK;0,000;24,058;5,124;2,649;3,257;4,994;1,656;4,990;8,989;9,024;14,982;15,022;19,960;20,000;8,484;8,684;19,875;5,124;2,654;3,273;4,994;1,661;5,090;8,989;9,019;14,982;15,011;19,954;19,994;8,484;8,690;20,011;2,652;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004339;545;06:05:49;32,9;OK;OK;OK;OK;0,000;24,058;5,119;2,649;3,257;4,994;1,694;4,979;8,984;9,008;14,982;15,006;19,965;20,005;8,484;8,684;19,880;5,124;2,665;3,262;4,994;1,699;5,084;8,984;9,002;14,982;14,995;19,965;19,989;8,484;8,684;20,022;2,640;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004316;545;06:05:27;32,9;OK;OK;OK;OK;0,000;24,052;5,119;2,665;3,257;4,994;1,699;4,984;8,989;9,013;14,987;15,022;19,976;20,016;8,490;8,690;19,891;5,130;2,676;3,273;4,989;1,694;5,063;8,989;8,981;14,987;14,979;19,976;19,989;8,490;8,684;20,027;2,648;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004338;545;06:05:06;33,0;OK;OK;OK;OK;0,002;24,063;5,103;2,649;3,257;4,972;1,672;4,968;8,962;9,002;14,966;15,000;19,943;19,994;8,463;8,663;19,870;5,103;2,671;3,284;4,967;1,677;5,052;8,957;8,981;14,960;14,979;19,949;19,973;8,463;8,663;20,000;2,643;23,933;OK
3073400591-00-W17-L2- 26 06G017-0004335;545;07:05:18;33,0;OK;OK;OK;OK;0,000;24,052;5,119;2,649;3,251;4,972;1,704;4,968;8,967;9,002;14,976;15,011;19,970;20,011;8,473;8,679;19,880;5,113;2,649;3,268;4,972;1,699;5,068;8,967;9,002;14,982;15,006;19,970;20,000;8,473;8,673;20,016;2,682;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004342;545;07:05:26;3,8;OK;OK;OK;OK;0,000;24,063;1,183;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0004342;545;07:05:39;3,8;OK;OK;OK;OK;0,000;24,058;1,183;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0004342;545;07:05:45;3,9;OK;OK;OK;OK;0,000;24,063;1,183;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0001634;545;07:05:27;33,0;OK;OK;OK;OK;0,000;24,047;5,113;2,644;3,257;4,967;1,694;4,859;8,962;8,856;14,971;14,854;19,960;19,870;8,468;8,668;19,745;5,103;2,649;3,268;4,967;1,688;5,063;8,967;8,997;14,966;15,000;19,960;19,994;8,463;8,668;20,005;2,681;24,077;OK
3073400591-00-W17-L2- 26 06G017-0004334;545;07:05:06;33,0;OK;OK;OK;OK;0,000;24,063;5,124;2,654;3,246;4,983;1,645;4,919;8,978;8,953;14,971;14,924;19,938;19,821;8,479;8,673;19,712;5,124;2,649;3,257;4,989;1,656;5,084;8,984;9,002;14,971;15,000;19,949;19,984;8,479;8,679;19,994;2,653;23,931;OK
3073400591-00-W17-L2- 26 06G017-0004341;545;07:05:43;33,0;OK;OK;OK;OK;0,000;24,052;5,081;2,649;3,251;4,951;1,683;4,952;8,967;8,997;14,966;15,000;19,949;19,989;8,463;8,668;19,859;5,086;2,676;3,257;4,956;1,677;5,041;8,973;8,986;14,971;14,979;19,949;19,967;8,468;8,668;19,994;2,649;23,931;OK
3073400591-00-W17-L2- 26 06G017-0004333;545;07:05:24;33,0;OK;OK;OK;OK;0,000;24,052;5,119;2,649;3,251;4,972;1,639;4,979;8,957;8,997;14,933;14,968;19,900;19,956;8,457;8,657;19,826;5,113;2,649;3,268;4,978;1,623;5,079;8,957;8,991;14,928;14,957;19,900;19,940;8,457;8,657;19,946;2,643;23,932;OK
3073400591-00-W17-L2- 26 06G017-0004313;545;07:05:02;32,9;OK;OK;OK;OK;0,000;24,063;5,119;2,665;3,257;4,978;1,650;4,979;8,978;9,013;14,971;15,000;19,949;19,994;8,473;8,673;19,870;5,113;2,649;3,268;4,983;1,650;5,073;8,973;9,002;14,960;14,995;19,949;19,978;8,468;8,673;20,000;2,634;23,932;OK
